frame,frame_ms,events_ms,render_ms,mesh_deform_ms,simulation_ms,forces_ms,collision_ms,solver_ms,joints_ms,verts_deformed_n,faces_rendered_n,substeps_n,active_joints_n,broken_joints_n
32,1.2111,0.0323,0.9484,0.0111,19.3758,0.8583,9.1793,4.9818,2.3752,208353,69451,1,10450,14
33,1.1068,0.0333,0.8576,0.0115,19.8382,0.8021,9.6454,4.9900,2.3290,208353,69451,1,10448,16
34,1.1463,0.0318,0.9086,0.0117,21.6767,0.8046,9.4475,5.0354,2.7142,208353,69451,1,10446,18
35,1.5183,0.0326,1.1970,0.0117,19.9397,1.0156,9.4250,5.1364,2.4997,208353,69451,1,10444,20
36,1.4078,0.0309,1.1670,0.0107,19.9492,0.8242,9.0887,4.9182,2.4544,208353,69451,1,10442,22
37,2.0681,0.0326,1.8208,0.0116,19.3794,1.0998,9.2013,4.7730,2.4356,208353,69451,1,10440,24
38,1.1308,0.0337,0.8761,0.0116,18.7055,0.8056,9.1175,4.5336,2.4854,208353,69451,1,10438,26
39,2.6089,0.0343,2.3531,0.0116,15.8987,0.8095,9.3496,4.9876,0.6164,208353,69451,1,10438,26
40,1.6644,0.0355,1.3876,0.0242,15.7948,0.7541,9.1088,5.1112,0.6161,208353,69451,1,10438,26
41,1.1659,0.0305,0.9154,0.0127,18.2681,0.8197,9.1089,4.9033,2.4301,208353,69451,1,10437,27
42,1.2017,0.0311,0.9446,0.0122,18.6791,0.9103,9.0306,4.8859,2.4674,208353,69451,1,10435,29
43,1.2119,0.0343,0.9480,0.0122,15.1161,0.7801,8.6459,4.9480,0.6211,208353,69451,1,10435,29
44,1.2230,0.0335,0.9600,0.0116,15.4410,0.8108,8.9281,4.9475,0.6414,208353,69451,1,10435,29
45,1.4093,0.0339,1.1415,0.0118,15.3121,0.8080,8.9120,4.9011,0.5761,208353,69451,1,10435,29
46,1.2847,0.0349,0.9946,0.0119,15.7448,0.9204,9.0936,4.9941,0.6119,208353,69451,1,10435,29
47,1.1831,0.0324,0.9267,0.0131,15.2473,0.7691,9.1727,4.5805,0.6039,208353,69451,1,10435,29
48,1.2026,0.0316,0.9557,0.0116,14.9402,0.8171,8.8853,4.5447,0.5815,208353,69451,1,10435,29
49,1.0442,0.0296,0.8156,0.0103,14.6885,0.7931,8.7813,4.4272,0.5739,208353,69451,1,10435,29
50,1.2805,0.0470,1.0361,0.0110,14.8230,0.8168,9.0120,4.2468,0.6397,208353,69451,1,10435,29
51,1.5258,0.0329,1.2711,0.0117,14.8100,0.7521,9.1319,4.2212,0.5923,208353,69451,1,10435,29
52,1.2162,0.0277,0.9922,0.0238,15.0758,0.9436,9.1871,4.2525,0.5818,208353,69451,1,10435,29
53,1.2828,0.0510,0.9469,0.0106,14.7190,0.7826,9.0272,4.2513,0.5524,208353,69451,1,10435,29
54,1.6291,0.0249,1.4245,0.0099,14.8509,0.8152,9.1581,4.1863,0.5598,208353,69451,1,10435,29
55,2.9872,0.0594,2.5076,0.0244,14.7590,0.8080,9.0307,4.2356,0.5693,208353,69451,1,10435,29
56,2.8415,0.0370,2.4313,0.0190,14.4888,0.7363,8.7279,4.3495,0.5623,208353,69451,1,10435,29
57,1.5733,0.0363,1.3123,0.0124,14.9267,0.6667,8.8283,4.4254,0.8377,208353,69451,1,10435,29
58,1.2250,0.0343,0.9590,0.0111,15.4169,0.8347,9.1152,4.6685,0.6469,208353,69451,1,10435,29
59,1.2628,0.0378,0.9834,0.0114,15.0545,0.7036,9.0725,4.6028,0.5437,208353,69451,1,10435,29
60,1.1921,0.0347,0.9345,0.0114,15.3240,0.8412,9.0007,4.7851,0.5976,208353,69451,1,10435,29
61,135.0733,0.7857,0.9110,0.0107,15.3381,0.8595,8.8930,4.9013,0.5838,208353,69451,1,10435,29
62,19.9678,0.4400,0.8000,0.0081,15.5662,0.8222,9.1495,4.8480,0.6387,208353,69451,1,10435,29
63,19.4187,0.0884,0.8108,0.0084,15.7347,0.8137,9.1129,5.0186,0.6626,208353,69451,1,10435,29
64,20.1281,0.0221,1.2776,0.0097,16.0790,1.4263,8.8770,4.8983,0.7020,208353,69451,1,10435,29
65,19.5146,0.0327,0.8648,0.0094,15.4808,0.7914,9.0780,4.8724,0.5906,208353,69451,1,10435,29
66,19.5007,0.0219,0.9932,0.0108,15.6352,0.8151,9.1964,4.9024,0.6068,208353,69451,1,10435,29
67,19.8154,0.0330,0.9228,0.0096,15.8808,0.9300,9.3644,4.8242,0.6393,208353,69451,1,10435,29
68,19.3367,0.0256,0.7852,0.0084,15.4635,0.7882,9.0595,4.8801,0.6256,208353,69451,1,10435,29
69,19.2166,0.0308,0.9760,0.0082,15.3870,0.7964,8.9359,4.9918,0.5563,208353,69451,1,10435,29
70,20.1556,0.0212,1.4175,0.0217,17.2847,0.7550,8.9504,5.0325,2.3597,208353,69451,1,10433,31
71,19.9472,0.0267,0.8152,0.0078,15.5157,0.6823,9.0635,5.0341,0.5851,208353,69451,1,10433,31
72,19.1925,0.0217,0.9011,0.0084,15.3144,0.7693,8.8687,4.9322,0.6103,208353,69451,1,10433,31
73,18.3804,0.0346,0.7929,0.0078,15.2392,0.8385,8.7174,4.9107,0.6616,208353,69451,1,10433,31
74,16.3517,0.0219,0.7805,0.0076,17.0590,0.8222,9.0020,4.8204,2.1499,208353,69451,1,10432,32
75,16.6877,0.0215,1.1844,0.0095,15.0498,0.7824,8.7582,4.8316,0.5775,208353,69451,1,10432,32
76,16.1382,0.0329,0.8164,0.0082,15.4829,0.8246,8.9864,4.8780,0.6594,208353,69451,1,10432,32
77,15.7098,0.0214,0.7331,0.0075,15.5370,0.7884,8.9287,4.9754,0.6548,208353,69451,1,10432,32
78,16.0186,0.0202,0.7867,0.0089,15.1889,0.8271,8.8442,4.7702,0.6230,208353,69451,1,10432,32
79,16.1450,0.0222,0.8983,0.0083,15.4867,0.8147,9.0151,4.8641,0.6810,208353,69451,1,10432,32
80,16.0416,0.0305,0.7883,0.0083,15.6298,0.7859,9.0095,5.1098,0.6068,208353,69451,1,10432,32
81,16.4307,0.0227,1.0055,0.0091,15.1468,0.6166,8.8862,4.9096,0.6254,208353,69451,1,10432,32
82,39.2861,0.0239,24.0521,0.0083,15.7072,0.9774,9.0924,4.7973,0.7178,208353,69451,1,10432,32
83,16.1322,0.0248,0.7701,0.0080,15.2633,0.7593,8.9490,4.8385,0.5962,208353,69451,1,10432,32
84,16.1252,0.0185,0.9054,0.0081,15.9741,0.8400,9.3056,5.0918,0.6218,208353,69451,1,10432,32
85,16.1585,0.0235,0.9386,0.0107,15.4261,0.8035,9.1056,4.8132,0.5854,208353,69451,1,10432,32
86,16.5407,0.0232,1.1695,0.0102,14.9744,0.7659,8.7089,4.7736,0.6215,208353,69451,1,10432,32
87,20.2138,0.0209,0.9599,0.0090,15.6109,0.9043,9.0209,4.8778,0.6691,208353,69451,1,10432,32
88,21.7481,0.0287,0.8171,0.0077,15.1594,0.8496,8.8990,4.6764,0.6177,208353,69451,1,10432,32
89,21.9721,0.0204,0.8834,0.0088,15.6678,0.8885,8.9763,5.0527,0.6193,208353,69451,1,10432,32
90,20.2135,0.0284,0.8220,0.0078,15.7382,0.9679,8.9380,5.0326,0.6574,208353,69451,1,10432,32
91,21.4356,0.0223,1.0955,0.0136,15.7238,0.8494,9.1760,4.9151,0.6508,208353,69451,1,10432,32
92,21.3130,0.0329,0.8445,0.0079,15.7440,0.8155,9.1557,4.9886,0.6341,208353,69451,1,10432,32
93,20.6078,0.0199,1.0397,0.0086,15.7711,0.8054,9.0405,5.0703,0.7150,208353,69451,1,10432,32
94,20.8218,0.0249,0.7929,0.0080,16.0538,1.0676,9.0710,5.0900,0.6634,208353,69451,1,10432,32
95,22.9591,0.0211,1.0686,0.0109,15.5787,0.7402,9.0466,5.0130,0.6404,208353,69451,1,10432,32
96,20.9481,0.0279,0.8086,0.0082,15.7747,1.0606,8.9937,4.9346,0.6395,208353,69451,1,10432,32
97,21.7380,0.0220,1.5850,0.0085,15.7464,0.9708,9.0857,4.9528,0.6074,208353,69451,1,10432,32
98,20.3836,0.0265,0.8084,0.0076,15.4580,0.7848,9.0795,4.8532,0.6284,208353,69451,1,10432,32
99,19.7930,0.0215,0.8847,0.0085,15.5045,0.8094,8.9289,4.9631,0.6723,208353,69451,1,10432,32
100,17.4411,0.0246,1.3320,0.0090,15.5934,0.9463,9.0490,4.8104,0.6435,208353,69451,1,10432,32
101,16.8939,0.0247,0.8720,0.0090,15.4898,0.8620,8.9405,4.9016,0.6368,208353,69451,1,10432,32
102,19.4222,0.0225,0.9385,0.0191,15.5910,0.7666,9.2478,4.7976,0.6417,208353,69451,1,10432,32
103,19.7850,0.0242,0.9037,0.0094,15.8427,0.9251,9.2561,4.8895,0.6115,208353,69451,1,10432,32
104,16.1223,0.0234,0.8074,0.0088,15.2653,0.7553,8.9693,4.8306,0.5986,208353,69451,1,10432,32
105,16.4697,0.0245,0.8251,0.0082,15.5220,0.8351,9.0891,4.8434,0.6366,208353,69451,1,10432,32
106,16.4526,0.0224,0.9403,0.0124,15.4590,0.6970,9.1874,4.8365,0.6101,208353,69451,1,10432,32
107,16.8951,0.0244,0.9386,0.0104,15.5784,0.7876,9.2035,4.8759,0.6010,208353,69451,1,10432,32
108,16.2706,0.0240,0.8150,0.0087,15.3899,0.7805,8.9436,4.9489,0.6086,208353,69451,1,10432,32
109,16.0161,0.0237,0.8767,0.0082,15.1978,0.8182,8.8418,4.8392,0.5975,208353,69451,1,10432,32
110,15.6815,0.0234,0.7958,0.0081,15.5546,0.9284,9.2427,4.7111,0.5655,208353,69451,1,10432,32
111,15.8733,0.0222,0.8557,0.0086,15.5935,0.8632,9.1768,4.8553,0.5979,208353,69451,1,10432,32
112,16.0546,0.0233,1.0425,0.0078,15.5373,0.9798,9.0286,4.7985,0.5827,208353,69451,1,10432,32
113,16.1022,0.0234,0.8234,0.0086,15.2456,0.7913,8.8993,4.8133,0.6351,208353,69451,1,10432,32
114,15.7010,0.0226,0.7904,0.0070,15.3998,0.8406,9.0139,4.7367,0.6606,208353,69451,1,10432,32
115,15.9557,0.0484,0.8761,0.0076,15.3282,0.8350,8.9150,4.7629,0.6722,208353,69451,1,10432,32
116,15.8212,0.0225,0.8624,0.0075,15.2490,0.7871,8.8466,4.7565,0.7260,208353,69451,1,10432,32
117,15.6030,0.0229,0.8086,0.0084,15.1234,0.8630,8.7056,4.8271,0.5958,208353,69451,1,10432,32
118,16.0906,0.0249,0.9184,0.0096,15.3643,0.7674,8.9865,4.7984,0.6783,208353,69451,1,10432,32
119,16.7037,0.0283,1.0732,0.0103,15.1894,0.7699,8.8870,4.8015,0.6161,208353,69451,1,10432,32
120,16.0643,0.0296,0.8053,0.0084,14.9782,0.7763,8.8129,4.6848,0.5926,208353,69451,1,10432,32
121,16.2978,0.0209,0.7793,0.0081,15.3134,0.8388,8.9313,4.8032,0.5896,208353,69451,1,10432,32
122,16.3522,0.0220,0.8255,0.0076,15.2211,0.8199,8.9491,4.7061,0.6345,208353,69451,1,10432,32
123,16.6028,0.0207,0.8349,0.0084,15.3254,0.8381,8.8452,4.8622,0.6619,208353,69451,1,10432,32
124,16.8605,0.0433,0.8825,0.0092,15.3143,0.8057,8.9735,4.8160,0.6014,208353,69451,1,10432,32
125,17.4243,0.0409,1.0775,0.0106,15.3640,0.7826,8.9449,4.8703,0.6147,208353,69451,1,10432,32
126,16.4894,0.0253,0.8070,0.0077,15.1962,0.8921,8.7083,4.8935,0.5867,208353,69451,1,10432,32
127,16.8906,0.0236,1.0134,0.0088,15.2973,0.9478,8.8684,4.7916,0.5743,208353,69451,1,10432,32
128,16.9073,0.0227,0.8206,0.0084,15.1873,0.8337,8.9515,4.7464,0.5469,208353,69451,1,10432,32
129,16.4825,0.0231,0.8195,0.0083,15.2419,0.8508,8.9452,4.7241,0.6096,208353,69451,1,10432,32
130,16.4177,0.0224,0.8323,0.0082,15.2347,0.7660,8.9540,4.7428,0.6547,208353,69451,1,10432,32
131,18.5787,0.0235,1.0609,0.0084,15.7218,1.1177,9.0834,4.7699,0.5748,208353,69451,1,10432,32
132,16.8057,0.0338,1.0522,0.0081,15.2665,0.7839,9.0199,4.7862,0.5691,208353,69451,1,10432,32
133,16.3310,0.0445,0.7983,0.0082,15.1295,0.7895,8.8835,4.7982,0.5584,208353,69451,1,10432,32
134,16.3601,0.0220,0.9112,0.0116,15.2495,0.8056,8.8172,4.9193,0.5984,208353,69451,1,10432,32
135,18.0106,0.0239,0.7672,0.0067,15.0612,0.8331,8.8265,4.7648,0.5391,208353,69451,1,10432,32
136,16.0435,0.0246,0.7948,0.0081,15.3833,0.8640,8.9461,4.8647,0.6084,208353,69451,1,10432,32
137,16.7048,0.0231,0.9981,0.0119,15.3620,0.7418,9.0657,4.7402,0.6908,208353,69451,1,10432,32
138,16.7727,0.0305,1.0086,0.0083,15.1862,0.8033,8.9026,4.7440,0.6092,208353,69451,1,10432,32
139,16.2903,0.0462,0.8680,0.0083,15.4133,0.8073,8.9185,4.9552,0.6109,208353,69451,1,10432,32
140,16.5217,0.0233,0.8267,0.0086,15.1370,0.7901,8.7870,4.8539,0.5902,208353,69451,1,10432,32
141,16.6966,0.0233,0.8661,0.0089,15.3027,0.7536,8.7817,5.0053,0.6216,208353,69451,1,10432,32
142,16.3814,0.0241,1.0162,0.0090,15.4938,0.9303,9.0451,4.7802,0.6099,208353,69451,1,10432,32
143,16.9709,0.0238,1.0583,0.0094,15.2574,0.7444,8.9133,4.8262,0.6347,208353,69451,1,10432,32
144,16.3638,0.0239,0.8948,0.0083,15.4826,0.9125,8.8930,4.7973,0.7455,208353,69451,1,10432,32
145,17.5399,0.0230,1.3630,0.0109,15.0200,0.7968,8.7525,4.7697,0.5763,208353,69451,1,10432,32
146,16.4394,0.0222,0.8089,0.0085,15.1167,0.8474,8.8626,4.7015,0.5923,208353,69451,1,10432,32
147,16.1755,0.0240,0.9986,0.0090,15.1723,0.8755,8.8267,4.7654,0.5981,208353,69451,1,10432,32
148,16.7101,0.0243,0.8806,0.0094,14.9241,0.7606,8.7459,4.6786,0.5954,208353,69451,1,10432,32
149,16.3429,0.0222,0.9677,0.0120,15.7243,1.1213,8.9892,4.8424,0.6367,208353,69451,1,10432,32
150,16.9040,0.0271,1.0246,0.0116,15.2263,0.8671,8.7779,4.7645,0.6778,208353,69451,1,10432,32
151,17.0135,0.0249,1.0571,0.0103,15.3112,0.9066,8.8983,4.7267,0.6329,208353,69451,1,10432,32
152,16.7521,0.0252,0.8119,0.0093,15.1324,0.8724,8.8382,4.6638,0.6347,208353,69451,1,10432,32
153,16.9285,0.0264,0.9592,0.0085,15.6153,0.8597,9.0453,4.8806,0.6993,208353,69451,1,10432,32
154,17.0877,0.0234,1.0583,0.0110,15.3574,0.7659,9.0755,4.7892,0.5907,208353,69451,1,10432,32
155,17.2160,0.0257,0.9114,0.0118,15.5115,0.8035,8.9505,4.9253,0.6926,208353,69451,1,10432,32
156,16.9306,0.0254,1.1370,0.0193,15.4318,0.7773,8.9879,4.8970,0.6187,208353,69451,1,10432,32
157,17.1084,0.0278,1.0218,0.0165,15.7158,1.0827,8.9626,4.9159,0.6192,208353,69451,1,10432,32
158,16.8192,0.0256,0.8631,0.0085,15.1907,0.8224,8.7939,4.8527,0.6031,208353,69451,1,10432,32
159,16.5309,0.0273,0.8579,0.0102,15.0852,0.7842,8.7970,4.8134,0.5795,208353,69451,1,10432,32
160,16.7885,0.0249,1.0578,0.0100,14.8692,0.8316,8.5990,4.7516,0.5730,208353,69451,1,10432,32
161,16.7681,0.0281,0.9527,0.0092,15.1796,0.8506,8.7064,4.8773,0.6272,208353,69451,1,10432,32
162,16.5931,0.0271,0.8737,0.0093,15.1094,0.8467,8.7630,4.8138,0.5756,208353,69451,1,10432,32
163,16.7466,0.0344,0.9347,0.0085,15.3614,0.8333,9.0325,4.7959,0.5843,208353,69451,1,10432,32
164,16.8905,0.0387,0.8282,0.0092,15.0206,0.8000,8.8512,4.6756,0.5695,208353,69451,1,10432,32
165,16.3338,0.0239,0.8618,0.0087,15.0293,0.8712,8.7269,4.7594,0.5665,208353,69451,1,10432,32
166,16.6490,0.0246,0.9201,0.0094,15.6525,1.1024,8.9311,4.8607,0.6141,208353,69451,1,10432,32
167,16.6946,0.0236,1.0274,0.0099,15.6498,0.8318,9.0831,4.7210,0.8723,208353,69451,1,10432,32
168,16.6223,0.0231,0.8406,0.0085,15.8520,0.7416,9.4904,4.7796,0.6995,208353,69451,1,10432,32
169,16.3837,0.0228,0.7848,0.0087,15.2631,0.8101,8.9513,4.6978,0.6389,208353,69451,1,10432,32
170,16.2954,0.0233,0.8951,0.0085,15.3255,0.8428,9.0198,4.7060,0.6216,208353,69451,1,10432,32
171,16.5573,0.0234,0.8019,0.0081,15.0627,0.7639,8.8193,4.6918,0.6498,208353,69451,1,10432,32
172,17.4844,0.0231,1.6844,0.0293,15.6115,1.0926,8.9045,4.7972,0.6406,208353,69451,1,10432,32
173,16.8466,0.0239,1.1084,0.0091,15.4067,0.8051,8.9793,4.8406,0.6613,208353,69451,1,10432,32
174,16.8481,0.0223,1.3967,0.0088,14.9736,0.8004,8.7176,4.7103,0.6192,208353,69451,1,10432,32
175,16.5298,0.0249,0.9209,0.0101,15.1396,0.8674,8.8209,4.6906,0.6432,208353,69451,1,10432,32
176,16.4775,0.0286,0.9034,0.0091,14.9554,0.7579,8.7722,4.7063,0.6092,208353,69451,1,10432,32
177,16.3735,0.0429,0.8899,0.0083,17.4123,0.8323,10.4780,5.3184,0.6674,208353,69451,1,10432,32
178,16.2188,0.0305,0.8771,0.0085,16.6773,1.1826,9.0548,5.0512,1.2030,208353,69451,1,10432,32
179,16.5334,0.0285,0.9591,0.0088,15.7406,1.0991,8.8672,4.9333,0.6550,208353,69451,1,10432,32
180,16.2406,0.0230,0.8437,0.0089,15.8714,1.2060,8.9918,4.8394,0.6614,208353,69451,1,10432,32
181,16.0585,0.0237,0.8726,0.0084,15.2201,0.7818,9.0004,4.7179,0.5880,208353,69451,1,10432,32
182,16.3197,0.0333,0.7954,0.0089,15.0950,0.7529,8.8135,4.7323,0.6897,208353,69451,1,10432,32
183,16.4012,0.0225,0.9654,0.0080,15.3090,0.8304,8.7893,4.8832,0.6733,208353,69451,1,10432,32
184,16.3085,0.0234,0.7888,0.0080,15.4303,1.1072,8.7929,4.7340,0.6269,208353,69451,1,10432,32
185,16.7191,0.0225,1.1917,0.0110,14.9971,0.7664,8.7749,4.7384,0.6061,208353,69451,1,10432,32
186,16.4811,0.0369,0.9061,0.0123,14.8393,0.7657,8.6190,4.7428,0.5970,208353,69451,1,10432,32
187,16.3112,0.0243,0.9138,0.0086,15.1795,0.9586,8.7858,4.7856,0.5353,208353,69451,1,10432,32
188,16.4017,0.0225,0.9000,0.0090,14.9615,0.8153,8.6652,4.7751,0.5986,208353,69451,1,10432,32
189,16.4482,0.0215,1.0339,0.0265,15.0478,0.8594,8.5889,4.8595,0.6182,208353,69451,1,10432,32
190,16.2426,0.0221,0.8001,0.0079,14.9772,0.7990,8.7499,4.7109,0.6069,208353,69451,1,10432,32
191,16.5338,0.0207,1.0845,0.0136,15.2905,0.8255,8.9581,4.7851,0.6110,208353,69451,1,10432,32
192,17.0525,0.0390,1.0912,0.0094,19.3967,0.5812,9.3430,5.0372,2.8810,208353,69451,1,10430,34
193,16.2580,0.0223,0.7927,0.0080,15.1003,0.7804,8.7661,4.8054,0.6129,208353,69451,1,10430,34
194,16.1055,0.0222,0.7796,0.0083,15.1654,0.8778,8.8631,4.6768,0.6227,208353,69451,1,10430,34
195,16.2386,0.0220,0.7944,0.0080,15.1251,0.8978,8.6983,4.6985,0.7031,208353,69451,1,10430,34
196,16.0207,0.0224,0.7713,0.0076,14.8606,0.7841,8.7063,4.6716,0.5730,208353,69451,1,10430,34
197,16.9467,0.0244,1.3591,0.0094,14.7729,0.7871,8.6274,4.6788,0.5727,208353,69451,1,10430,34
198,16.4379,0.0226,0.8633,0.0094,15.4204,0.5739,9.3111,4.8406,0.5885,208353,69451,1,10430,34
199,16.2523,0.0254,0.8532,0.0091,15.3362,0.7991,8.9257,4.8000,0.6849,208353,69451,1,10430,34
200,16.4683,0.0241,0.8487,0.0089,14.9999,0.8045,8.7478,4.6980,0.5957,208353,69451,1,10430,34
201,16.1607,0.0226,0.8249,0.0080,14.8870,0.7779,8.6190,4.7801,0.5894,208353,69451,1,10430,34
202,16.5430,0.0220,1.0077,0.0089,15.0298,0.7609,8.7190,4.7852,0.6355,208353,69451,1,10430,34
203,16.7437,0.0237,1.0317,0.0102,14.9134,0.7494,8.7489,4.7089,0.5938,208353,69451,1,10430,34
204,16.2751,0.0260,0.8126,0.0090,14.8981,0.7875,8.6756,4.7525,0.5752,208353,69451,1,10430,34
205,16.5660,0.0226,0.8769,0.0105,15.1060,0.8115,8.7700,4.7970,0.5959,208353,69451,1,10430,34
206,16.0840,0.0282,0.8444,0.0081,15.3673,0.8940,8.8855,4.8964,0.5806,208353,69451,1,10430,34
207,16.1929,0.0224,0.8798,0.0077,14.8856,0.8014,8.6298,4.7636,0.5838,208353,69451,1,10430,34
208,16.3742,0.0225,1.0024,0.0482,14.9213,0.7847,8.7836,4.6744,0.5750,208353,69451,1,10430,34
209,16.6055,0.0270,1.3740,0.0155,14.9037,0.7739,8.7197,4.7395,0.5647,208353,69451,1,10430,34
210,16.9198,0.0274,0.9833,0.0089,15.0328,0.8032,8.7644,4.7735,0.5826,208353,69451,1,10430,34
211,16.3087,0.0226,0.8684,0.0101,15.3406,0.7081,8.7832,5.0222,0.7050,208353,69451,1,10430,34
212,16.4166,0.0264,0.8946,0.0095,14.7145,0.7650,8.5249,4.7260,0.5622,208353,69451,1,10430,34
213,16.1786,0.0240,0.8422,0.0083,15.0623,0.7517,8.7987,4.7971,0.5846,208353,69451,1,10430,34
214,16.7928,0.0226,0.9610,0.0106,15.6969,0.6981,9.3822,4.7948,0.6292,208353,69451,1,10430,34
215,16.6692,0.0230,1.0801,0.0109,14.9863,0.7943,8.5590,4.6909,0.7525,208353,69451,1,10430,34
216,16.9269,0.0226,1.1986,0.0092,15.1487,0.7858,8.7386,4.7800,0.7188,208353,69451,1,10430,34
217,16.7078,0.0377,1.0407,0.0089,15.2402,1.0326,8.7061,4.7191,0.6220,208353,69451,1,10430,34
218,16.8111,0.0295,0.8799,0.0083,15.0777,0.8156,8.7555,4.7314,0.6528,208353,69451,1,10430,34
219,16.2170,0.0233,0.8204,0.0087,14.9312,0.8013,8.6590,4.7235,0.5853,208353,69451,1,10430,34
220,16.2115,0.0230,0.9307,0.0091,14.9386,0.7558,8.7030,4.7191,0.6555,208353,69451,1,10430,34
221,15.8671,0.0227,0.7942,0.0083,15.1722,0.8772,8.8295,4.7480,0.6081,208353,69451,1,10430,34
222,16.2603,0.0268,0.8765,0.0094,15.0509,0.8497,8.8112,4.6721,0.5886,208353,69451,1,10430,34
223,16.1879,0.0220,0.8708,0.0085,14.7044,0.7581,8.6445,4.6270,0.5692,208353,69451,1,10430,34
224,16.4673,0.0415,0.8738,0.0092,14.8342,0.7744,8.6440,4.7302,0.5780,208353,69451,1,10430,34
225,16.0643,0.0235,0.7971,0.0081,14.8631,0.8230,8.6271,4.6923,0.6076,208353,69451,1,10430,34
226,16.2322,0.0230,0.9791,0.0089,15.1577,0.7663,8.7828,4.7651,0.6821,208353,69451,1,10430,34
227,16.7172,0.0244,0.8542,0.0094,15.2787,0.8007,8.7108,4.8645,0.7170,208353,69451,1,10430,34
228,16.9066,0.0243,0.9693,0.0085,15.6183,0.8888,8.9569,4.8299,0.7981,208353,69451,1,10430,34
229,16.9491,0.0245,0.8706,0.0089,15.5503,1.0321,8.7744,4.9553,0.6459,208353,69451,1,10430,34
